"Pedigree","Env","Intercept","Pedigree_Fixed_Effect","Env_BLUP","GxE_BLUP","Predicted_BLUP","Species","Spec"
"BGV006175","Antalya",2.54945048578384,3.16630528081165,0.138301725037179,0.105617133204975,3.41022413905381,"cerasiforme","SLC"
"BGV006175","Florida",2.54945048578384,3.16630528081165,-0.158169742006974,-0.183364149828513,2.82477138897617,"cerasiforme","SLC"
"BGV006175","Georgia",2.54945048578384,3.16630528081165,-0.0538083811384576,0.0777470166235367,3.19024391629673,"cerasiforme","SLC"
"BGV006208","Florida",2.54945048578384,0.862845118780029,-0.158169742006974,-0.0425770083523113,0.662098368420743,"pimpinellipolium","SP"
"BGV006208","Georgia",2.54945048578384,0.862845118780029,-0.0538083811384576,0.0425770083523115,0.851613745993883,"pimpinellipolium","SP"
"BGV006225","Antalya",2.54945048578384,2.3239267715078,0.138301725037179,-0.00810797982624916,2.45412051671872,"cerasiforme","SLC"
"BGV006225","Florida",2.54945048578384,2.3239267715078,-0.158169742006974,-0.012200118050094,2.15355691145073,"cerasiforme","SLC"
"BGV006225","Georgia",2.54945048578384,2.3239267715078,-0.0538083811384576,-0.0160035468459077,2.25411484352343,"cerasiforme","SLC"
"BGV006225","Valencia",2.54945048578384,2.3239267715078,0.0736763981025623,0.0363116447222465,2.4339148143326,"cerasiforme","SLC"
"BGV006229","Antalya",2.54945048578384,2.39925611557762,0.138301725037179,-0.00923370096467299,2.52832413965013,"cerasiforme","SLC"
"BGV006229","Florida",2.54945048578384,2.39925611557762,-0.158169742006974,-0.0955955383712632,2.14549083519939,"cerasiforme","SLC"
"BGV006229","Georgia",2.54945048578384,2.39925611557762,-0.0538083811384576,0.00282349405628913,2.34827122849545,"cerasiforme","SLC"
"BGV006229","Valencia",2.54945048578384,2.39925611557762,0.0736763981025623,0.102005745279645,2.57493825895983,"cerasiforme","SLC"
"BGV006230","Antalya",2.54945048578384,1.78220219329305,0.138301725037179,0.0110190614885152,1.93152297981874,"cerasiforme","SLC"
"BGV006230","Florida",2.54945048578384,1.78220219329305,-0.158169742006974,-0.0197135078523313,1.60431894343374,"cerasiforme","SLC"
"BGV006230","Georgia",2.54945048578384,1.78220219329305,-0.0538083811384576,-0.0916070547551957,1.6367867573994,"cerasiforme","SLC"
"BGV006230","Valencia",2.54945048578384,1.78220219329305,0.0736763981025623,0.100301501119007,1.95618009251462,"cerasiforme","SLC"
"BGV006231","Antalya",2.54945048578384,2.27263368627317,0.138301725037179,-0.0606944514025797,2.35024095990777,"cerasiforme","SLC"
"BGV006231","Florida",2.54945048578384,2.27263368627317,-0.158169742006974,0.0593153434799734,2.17377928774617,"cerasiforme","SLC"
"BGV006231","Georgia",2.54945048578384,2.27263368627317,-0.0538083811384576,0.00693987103177504,2.22576517616649,"cerasiforme","SLC"
"BGV006231","Valencia",2.54945048578384,2.27263368627317,0.0736763981025623,-0.00556076310916831,2.34074932126656,"cerasiforme","SLC"
"BGV006232","Antalya",2.54945048578384,2.29607725101966,0.138301725037179,-0.0173460579029792,2.41703291815386,"cerasiforme","SLC"
"BGV006232","Florida",2.54945048578384,2.29607725101966,-0.158169742006974,-0.0219458072859683,2.11596170172671,"cerasiforme","SLC"
"BGV006232","Georgia",2.54945048578384,2.29607725101966,-0.0538083811384576,0.0499491533187896,2.29221802319999,"cerasiforme","SLC"
"BGV006232","Valencia",2.54945048578384,2.29607725101966,0.0736763981025623,-0.0106572881298453,2.35909636099237,"cerasiforme","SLC"
"BGV006234","Antalya",2.54945048578384,2.43389306433018,0.138301725037179,-0.00960379064360459,2.56259099872376,"cerasiforme","SLC"
